"","Cover","distance","area","lat_dist","Zones","Value"
"13538",0.5,1380,397.659132767469,180,0,0
"13539",0.5,1360,401.176958623342,-180,0,0
"13540",0.5,1360,399.111739554442,180,0,0
"13541",0.5,1340,400.568709460087,-180,0,0
"13542",0.5,1340,399.719999283552,180,0,0
"13543",0.5,1320,400.303089452907,-180,0,0
"13544",0.5,1320,399.985621475615,180,0,0
"13545",0.5,1300,400.165385702625,-180,0,0
"13546",0.5,1300,400.123325625435,180,0,0
"13547",0.5,1280,400.144355822355,-180,0,0
"13548",0.5,1280,400.14435553737,180,0,0
"13549",0.5,1260,400.144355525263,-180,0,0
"13550",0.5,1260,400.144355839118,180,0,0
"13551",0.5,1240,400.14435605146,-180,0,0
"13552",0.5,1240,400.144355338067,180,0,0
"13553",0.5,1220,400.144355675206,-180,0,0
"13554",0.5,1220,400.144355702214,180,0,0
"13555",0.5,1200,400.144355324097,-180,0,0
"13556",0.5,1200,400.144356034696,180,0,0
"13557",0.5,1180,400.144356049597,-180,0,0
"13558",0.72,1180,400.144355309196,180,0,0
"13559",0.5,1160,400.144349817187,-180,0,0
"13560",1.12,1160,400.14436155837,180,0,0
"13561",0.5,1140,400.144335659221,-180,0,0
"13562",0.5,1140,400.144375710748,180,0,0
"13563",0.5,1120,400.144305771217,-180,0,0
"13564",0.5,1120,400.144405571744,180,0,0
"13565",0.5,1100,400.144238410518,-180,0,0
"13566",0.5,1100,400.144472955726,180,0,0
"13567",0.5,1080,400.144065646455,-180,0,0
"13568",0.5,1080,400.144645717926,180,0,0
"13569",0.5,1060,400.157312477939,-180,0,0
"13570",0.5,1060,400.131398896687,180,0,0
"13571",0.5,1040,400.268410551362,-180,0,0
"13572",0.5,1040,400.020300700329,180,0,0
"13573",0.5,1020,400.467433859594,-180,0,0
"13574",0.5,1020,399.82127687335,180,0,0
"13575",0.5,1000,400.9311509002,-180,0,0
"13576",0.5,1000,399.35755778756,180,0,0
"13577",0.5,980,401.931126524694,-180,0,0
"13578",0.5,980,398.357576964423,180,0,0
"13579",0.5,960,403.928802123293,-180,0,0
"13580",0.5,960,396.359889621846,180,0,0
"13581",0.5,940,407.643246247433,-180,0,0
"13582",0.5,940,392.645551304333,180,0,0
"13583",0.5,920,414.098060701974,-180,0,0
"13584",0.5,920,386.190900116228,180,0,0
"13585",0.5,900,424.102042365819,-180,0,0
"13586",0.5,900,376.187029200606,180,0,0
"13587",0.5,880,440.936619470827,-180,0,0
"13588",0.5,880,359.351468149573,180,0,0
"13589",0.5,860,471.048256154172,-180,0,0
"13590",0.5,860,329.226061864756,180,0,0
"13591",0.5,840,497.287051244639,-180,0,0
"13592",0.5,840,302.97769860737,180,0,0
"13593",0.5,820,531.009445054457,-180,0,0
"13594",1.12,820,269.247725854628,180,0,0
"13595",0.5,800,564.195216137916,-180,0,0
"13596",1.35,800,236.036106245592,180,0,0
"13597",0.5,780,591.812410687096,-180,0,0
"13598",0.23,780,208.383566641249,180,0,0
"13599",0.5,760,610.59469559975,-180,0,0
"13600",0.1,760,189.578219846822,180,0,0
"13601",0.5,740,621.102935704868,-180,0,0
"13602",0.1,740,179.021019534208,180,0,0
"13603",0.5,720,636.976139501203,-180,0,0
"13604",0.1,720,163.081432517152,180,0,0
"13605",0.5,700,603.862584575079,-180,0,0
"13606",0.1,700,196.301719739102,180,0,0
"13607",0.5,680,590.19118426973,-180,0,0
"13608",0.1,680,210.011803114321,180,0,0
"13609",0.5,660,574.622384855524,-180,0,0
"13610",0.1,660,225.593952380586,180,0,0
"13611",0.5,640,558.030897494871,-180,0,0
"13612",0.1,640,242.20371465385,180,0,0
"13613",0.5,620,539.526613034774,-180,0,0
"13614",0.11,620,260.728332735598,180,0,0
"13615",0.1,600,280.576109176967,180,0,0
"13616",0.5,600,519.682872090023,-180,0,0
"13617",0.1,580,302.96980034234,180,0,0
"13618",0.5,580,497.295720293652,-180,0,0
"13619",0.1,560,319.855580510106,180,0,0
"13620",0.5,560,480.415905936155,-180,0,0
"13621",0.1,540,346.110393883893,180,0,0
"13622",0.5,540,454.175607453333,-180,0,0
"13623",0.1,520,363.434045966947,180,0,0
"13624",0.5,520,436.854886902263,-180,0,0
"13625",0.62,500,377.185152459657,180,0,0
"13626",0.5,500,423.104078105651,-180,0,0
"13627",1.72,480,388.089129387634,180,0,0
"13628",0.5,480,412.199830093421,-180,0,0
"13629",2,460,396.93115291791,180,0,0
"13630",0.5,460,403.357587575214,-180,0,0
"13631",2,440,404.754036297556,180,0,0
"13632",0.5,440,395.53473269497,-180,0,0
"13633",2,420,412.586733403848,180,0,0
"13634",0.5,420,387.702215356519,-180,0,0
"13635",2,400,421.162083372008,180,0,0
"13636",0.5,400,379.126954244217,-180,0,0
"13637",1.99,380,430.465052953223,180,0,0
"13638",0.5,380,369.823569666361,-180,0,0
"13639",1.62,360,443.27744387649,180,0,0
"13640",0.5,360,357.008153361268,-180,0,0
"13641",1.29,340,452.953412497882,180,0,0
"13642",0.5,340,347.329743458424,-180,0,0
"13643",1.33,320,459.055474147666,180,0,0
"13644",0.5,320,341.22832562495,-180,0,0
"13645",2,300,464.189126202837,180,0,0
"13646",0.5,300,336.096116252244,-180,0,0
"13647",2,280,466.294863400981,180,0,0
"13648",0.5,280,333.992231390439,-180,0,0
"13649",2,260,468.274739050772,180,0,0
"13650",0.5,260,332.01120458683,-180,0,0
"13651",2,240,471.77577689616,180,0,0
"13652",0.5,240,328.510503598955,-180,0,0
"13653",2,220,479.53080136748,180,0,0
"13654",0.5,220,320.754098511301,-180,0,0
"13655",2,200,493.797049202025,180,0,0
"13656",0.5,200,306.48182412656,-180,0,0
"13657",2,180,515.017716201488,180,0,0
"13658",0.5,180,285.246473739389,-180,0,0
"13659",2,160,552.558991138823,180,0,0
"13660",0.5,160,247.650917573832,-180,0,0
"13661",2,140,572.187037217431,180,0,0
"13662",0.5,140,228.003592651803,-180,0,0
"13663",0.5,120,208.029451527633,-180,0,0
"13664",1.93,120,592.157175292727,180,0,0
"13665",0.14,100,606.644108179491,180,0,0
"13666",0.5,100,193.535438006744,-180,0,0
"13667",0.5,80,187.711448382121,-180,0,0
"13668",0.1,80,612.466800020542,180,0,0
"13669",0.1,60,625.659447120968,180,0,0
"13670",0.5,60,174.515674229246,-180,0,0
"13671",0.1,40,490.874036111869,180,0,0
"13672",0.5,40,309.378087068908,-180,0,0
"13673",0.5,13700,363.480972988531,200,0,0
"13674",0.5,13700,436.809653266333,-200,0,0
"13675",0.5,13680,509.470367716393,-200,0,0
"13676",0.5,13680,290.796056692721,200,0.01,0
"13677",0.5,13660,306.986743778922,200,0.1,0
"13678",0.5,13660,493.29399075429,-200,0,0
"13679",0.5,13640,318.372405463131,200,0.1,0
"13680",0.5,13640,481.913250696613,-200,0,0
"13681",0.5,13620,335.275637507439,200,0.1,0
"13682",0.5,13620,465.010946705937,-200,0,0
"13683",0.5,13600,355.411310063675,200,0.1,0
"13684",0.5,13600,444.87644294952,-200,0,0
"13685",0.5,13580,375.228477674071,200,0.1,0
"13686",0.5,13580,425.059964043088,-200,0.02,0
"13687",0.5,13560,389.93445960735,200,0.1,0
"13688",0.5,13560,410.354121709242,-200,0.1,0
"13689",0.5,13540,394.543819062877,200,0.1,0
"13690",0.5,13540,405.744900097372,-200,0.1,0
"13691",0.5,13520,385.451992635382,200,0.1,0
"13692",0.5,13520,414.83707778505,-200,0.1,0
"13693",0.5,13500,363.175999274943,200,0.1,0
"13694",0.5,13500,437.113547491143,-200,0.1,0
"13695",0.5,13480,330.362531961408,200,0.1,0
"13696",0.5,13480,469.921270047314,-200,0.1,0
"13697",0.5,13460,288.25699933432,200,0.1,0
"13698",0.5,13460,512.002087276895,-200,0.1,0
"13699",0.51,13440,273.519072587136,200,0.1,0
"13700",0.5,13440,526.743538649753,-200,0.1,0
"13701",0.5,13420,529.81569013698,-200,0.1,0
"13702",1.79,13420,270.457629745826,200,0.1,0
"13703",2,13400,288.368619927671,200,0.1,0
"13704",0.5,13400,511.908871190622,-200,0.1,0
"13705",2,13380,323.46088624699,200,0.1,0
"13706",0.5,13380,476.823301852215,-200,0.1,0
"13707",2,13360,368.0409867079,200,0.1,0
"13708",0.5,13360,432.243255858775,-200,0.1,0
"13709",2,13340,416.253209481016,200,0.1,0
"13710",0.5,13340,384.033067822922,-200,0.1,0
"13711",2,13320,447.504375472665,200,0.1,0
"13712",0.5,13320,352.780782336369,-200,0.1,0
"13713",2,13300,463.080108368304,200,0.1,0
"13714",0.5,13300,337.206087762024,-200,0.1,0
"13715",0.5,13280,333.426899073645,-200,0.1,0
"13716",2,13280,466.860236812383,200,0.1,0
